x,y,amb,gmb,amb_nan,gmb_nan
-200000.0,-300000.0,,0.00146875,True,False
-150000.0,-300000.0,,0.0036499999999999996,True,False
-100000.0,-300000.0,,0.00213125,True,False
-50000.0,-300000.0,,-0.00136875,True,False
0.0,-300000.0,,-0.0047125000000000005,True,False
50000.0,-300000.0,,-0.006175000000000001,True,False
100000.0,-300000.0,,-0.005,True,False
150000.0,-300000.0,,-0.0015125000000000002,True,False
200000.0,-300000.0,,0.0031437500000000003,True,False
250000.0,-300000.0,,0.00754375,True,False
300000.0,-300000.0,,0.010575000000000001,True,False
350000.0,-300000.0,0.003962115,0.01175,False,False
400000.0,-300000.0,0.0072647776,0.011300000000000001,False,False
450000.0,-300000.0,0.0026764697,0.0099125,False,False
500000.0,-300000.0,0.0027955608,0.0084125,False,False
550000.0,-300000.0,0.0049425196,0.0073750000000000005,False,False
600000.0,-300000.0,0.006687337,0.006993750000000001,False,False
650000.0,-300000.0,0.0062849615,0.00711875,False,False
700000.0,-300000.0,0.0075035705,0.0074625,False,False
750000.0,-300000.0,0.009095359,0.00783125,False,False
800000.0,-300000.0,0.009915092,0.00824375,False,False
850000.0,-300000.0,0.0071096513,0.008925,False,False
900000.0,-300000.0,0.0059110564,0.010150000000000001,False,False
950000.0,-300000.0,0.007268905,0.0119625,False,False
1000000.0,-300000.0,0.0075631416,0.01410625,False,False
1050000.0,-300000.0,0.008199789,0.01595625,False,False
1100000.0,-300000.0,0.00881268,0.0167625,False,False
1150000.0,-300000.0,0.010297155,0.0159,False,False
1200000.0,-300000.0,0.010008406,0.01316875,False,False
1250000.0,-300000.0,0.008531984,0.008937500000000001,False,False
1300000.0,-300000.0,0.00704913,0.00409375,False,False
1350000.0,-300000.0,0.0043739425,-0.00025,False,False
1400000.0,-300000.0,0.0035704272,-0.0030625,False,False
1450000.0,-300000.0,0.002810195,-0.00378125,False,False
1500000.0,-300000.0,0.0030811718,-0.0024500000000000004,False,False
1550000.0,-300000.0,0.0050568404,0.0002874999999999999,False,False
1600000.0,-300000.0,0.004082909,0.00343125,False,False
1650000.0,-300000.0,0.0040732482,0.00596875,False,False
1700000.0,-300000.0,0.0037946485,0.007206250000000001,False,False
1750000.0,-300000.0,0.002852301,0.006956250000000001,False,False
1800000.0,-300000.0,0.0028910097,0.00553125,False,False
1850000.0,-300000.0,0.0028362272,0.00358125,False,False
1900000.0,-300000.0,0.0009746421,0.00185,False,False
1950000.0,-300000.0,-0.0009943041,0.00085625,False,False
2000000.0,-300000.0,0.00067221775,0.00076875,False,False
2050000.0,-300000.0,-0.003936662,0.00135625,False,False
2100000.0,-300000.0,-0.010473818,0.0021375,False,False
2150000.0,-300000.0,-0.00955228,0.0025375000000000003,False,False
2200000.0,-300000.0,-0.008802124,0.0021000000000000003,False,False
2250000.0,-300000.0,-0.015948495,0.00065625,False,False
2300000.0,-300000.0,-0.02665465,-0.0016500000000000004,False,False
2350000.0,-300000.0,-0.041776806,-0.004399999999999999,False,False
2400000.0,-300000.0,-0.012770977,-0.007,False,False
2450000.0,-300000.0,0.010098341,-0.0088,False,False
2500000.0,-300000.0,0.005793999,-0.009237500000000001,False,False
2550000.0,-300000.0,-0.11304876,-0.007837499999999999,False,False
2600000.0,-300000.0,,,True,True
2650000.0,-300000.0,,,True,True
2700000.0,-300000.0,,,True,True
2750000.0,-300000.0,,,True,True
2800000.0,-300000.0,,,True,True
2850000.0,-300000.0,,,True,True
2900000.0,-300000.0,,,True,True
-2900000.0,-250000.0,,,True,True
-2850000.0,-250000.0,,,True,True
-2800000.0,-250000.0,,,True,True
-2750000.0,-250000.0,,,True,True
-2700000.0,-250000.0,,,True,True
-2650000.0,-250000.0,,,True,True
-2600000.0,-250000.0,,,True,True
-2550000.0,-250000.0,,,True,True
-2500000.0,-250000.0,,,True,True
-2450000.0,-250000.0,,,True,True
-2400000.0,-250000.0,,,True,True
-2350000.0,-250000.0,,,True,True
-2300000.0,-250000.0,,,True,True
-2250000.0,-250000.0,,,True,True
-2200000.0,-250000.0,,,True,True
-2150000.0,-250000.0,,,True,True
-2100000.0,-250000.0,,,True,True
-2050000.0,-250000.0,,,True,True
-2000000.0,-250000.0,,,True,True
-1950000.0,-250000.0,0.060658,,False,True
-1900000.0,-250000.0,0.05994905,,False,True
-1850000.0,-250000.0,,,True,True
-1800000.0,-250000.0,0.067313194,-0.10935624999999999,False,False
-1750000.0,-250000.0,-0.02317846,-0.21614375000000002,False,False
-1700000.0,-250000.0,0.001409058,-0.3201875,False,False
-1650000.0,-250000.0,-0.34094146,-0.40716875,False,False
-1600000.0,-250000.0,-1.9069971,-0.46455,False,False
-1550000.0,-250000.0,-1.4728482,-0.48428125,False,False
-1500000.0,-250000.0,-0.49936923,-0.46448125,False,False
-1450000.0,-250000.0,-0.20987745,-0.4099125,False,False
-1400000.0,-250000.0,-0.09640285,-0.33080624999999997,False,False
-1350000.0,-250000.0,-0.19226049,-0.2405375,False,False
-1300000.0,-250000.0,-0.18906783,-0.152675,False,False
-1250000.0,-250000.0,-0.12675261,-0.07816875000000001,False,False
-1200000.0,-250000.0,-0.062438324,-0.023443750000000003,False,False
-1150000.0,-250000.0,-0.031949393,0.01025,False,False
-1100000.0,-250000.0,-0.0073934253,0.0260625,False,False
-1050000.0,-250000.0,-0.005898687,0.0297875,False,False
-1000000.0,-250000.0,-0.0084080715,0.0277,False,False
-950000.0,-250000.0,-0.0065906425,0.0246375,False,False
-900000.0,-250000.0,-0.0127000725,0.022912500000000002,False,False
-850000.0,-250000.0,-0.029353132,0.02228125,False,False
-800000.0,-250000.0,-0.004609765,0.0207625,False,False
-750000.0,-250000.0,-0.010843928,0.016037500000000003,False,False
-700000.0,-250000.0,-0.0016181251,0.00678125,False,False
-650000.0,-250000.0,-0.026822615,-0.006581250000000001,False,False
-600000.0,-250000.0,-0.0795001,-0.02180625,False,False
-550000.0,-250000.0,-0.11133428,-0.035575,False,False
-500000.0,-250000.0,-0.0959364,-0.044625,False,False
-450000.0,-250000.0,-0.06300091,-0.04689375,False,False
-400000.0,-250000.0,-0.025773022,-0.0422,False,False
-350000.0,-250000.0,,-0.03225,True,False
-300000.0,-250000.0,,-0.02005,True,False
-250000.0,-250000.0,,-0.008843750000000001,True,False
-200000.0,-250000.0,,-0.0011375,True,False
-150000.0,-250000.0,,0.0020499999999999997,True,False
-100000.0,-250000.0,,0.0013000000000000004,True,False
-50000.0,-250000.0,,-0.0016375000000000003,True,False
0.0,-250000.0,,-0.0046125,True,False
50000.0,-250000.0,,-0.00585,True,False
100000.0,-250000.0,,-0.00456875,True,False
150000.0,-250000.0,,-0.0010687499999999998,True,False
200000.0,-250000.0,,0.0035437499999999996,True,False
250000.0,-250000.0,,0.00785625,True,False
300000.0,-250000.0,,0.01079375,True,False
350000.0,-250000.0,,0.01188125,True,False
400000.0,-250000.0,0.004328954,0.01135,False,False
450000.0,-250000.0,0.004530215,0.00990625,False,False
500000.0,-250000.0,0.004724741,0.00833125,False,False
550000.0,-250000.0,0.0043266667,0.0072,False,False
600000.0,-250000.0,0.0055083353,0.0066625,False,False
650000.0,-250000.0,0.006172647,0.00655,False,False
700000.0,-250000.0,0.0034046012,0.00655,False,False
750000.0,-250000.0,0.008994494,0.0064875,False,False
800000.0,-250000.0,0.011028384,0.006425,False,False
850000.0,-250000.0,0.008924999,0.006675,False,False
900000.0,-250000.0,0.007920921,0.007575,False,False
950000.0,-250000.0,0.006954667,0.00925625,False,False
1000000.0,-250000.0,0.0068995003,0.011474999999999999,False,False
1050000.0,-250000.0,0.009320475,0.013618749999999999,False,False
1100000.0,-250000.0,0.009729829,0.0148625,False,False
1150000.0,-250000.0,0.010940489,0.0145375,False,False
1200000.0,-250000.0,0.010497247,0.012350000000000002,False,False
1250000.0,-250000.0,0.009516354,0.00863125,False,False
1300000.0,-250000.0,0.006957473,0.004225,False,False
1350000.0,-250000.0,0.004044199,0.0002874999999999999,False,False
1400000.0,-250000.0,0.0033470737,-0.0021625,False,False
1450000.0,-250000.0,0.0036189256,-0.0025499999999999997,False,False
1500000.0,-250000.0,0.0017435283,-0.0009500000000000001,False,False
1550000.0,-250000.0,0.0036396992,0.0019249999999999998,False,False
1600000.0,-250000.0,0.0045971884,0.004993750000000001,False,False
1650000.0,-250000.0,0.003995156,0.00716875,False,False
1700000.0,-250000.0,0.004611942,0.00771875,False,False
1750000.0,-250000.0,0.004140194,0.0064875,False,False
1800000.0,-250000.0,0.0041896654,0.0039,False,False
1850000.0,-250000.0,0.0038263542,0.0007624999999999999,False,False
1900000.0,-250000.0,0.002060405,-0.0020187499999999997,False,False
1950000.0,-250000.0,0.00019982643,-0.00375,False,False
2000000.0,-250000.0,0.0012473805,-0.004175,False,False
2050000.0,-250000.0,-0.00089767465,-0.003525,False,False
2100000.0,-250000.0,0.00076396274,-0.00233125,False,False
2150000.0,-250000.0,-0.00075987855,-0.00130625,False,False
2200000.0,-250000.0,-0.004424772,-0.0010125,False,False
2250000.0,-250000.0,-0.005860842,-0.0017749999999999999,False,False
2300000.0,-250000.0,-0.0006596367,-0.00355625,False,False
2350000.0,-250000.0,0.012139422,-0.0060375,False,False
2400000.0,-250000.0,0.021376714,-0.008725000000000002,False,False
2450000.0,-250000.0,0.020629639,-0.01105625,False,False
2500000.0,-250000.0,0.047782816,-0.01254375,False,False
2550000.0,-250000.0,-0.088261455,-0.012787500000000002,False,False
2600000.0,-250000.0,,,True,True
2650000.0,-250000.0,,,True,True
2700000.0,-250000.0,,,True,True
2750000.0,-250000.0,,,True,True
2800000.0,-250000.0,,,True,True
2850000.0,-250000.0,,,True,True
2900000.0,-250000.0,,,True,True
-2900000.0,-200000.0,,,True,True
-2850000.0,-200000.0,,,True,True
-2800000.0,-200000.0,,,True,True
-2750000.0,-200000.0,,,True,True
-2700000.0,-200000.0,,,True,True
-2650000.0,-200000.0,,,True,True
-2600000.0,-200000.0,,,True,True
-2550000.0,-200000.0,,,True,True
-2500000.0,-200000.0,,,True,True
-2450000.0,-200000.0,,,True,True
-2400000.0,-200000.0,,,True,True
-2350000.0,-200000.0,,,True,True
-2300000.0,-200000.0,,,True,True
-2250000.0,-200000.0,,,True,True
-2200000.0,-200000.0,,,True,True
-2150000.0,-200000.0,,,True,True
-2100000.0,-200000.0,,,True,True
-2050000.0,-200000.0,,,True,True
-2000000.0,-200000.0,,,True,True
-1950000.0,-200000.0,,,True,True
-1900000.0,-200000.0,,,True,True
-1850000.0,-200000.0,,,True,True
-1800000.0,-200000.0,0.026251309,-0.11165625,False,False
-1750000.0,-200000.0,0.0745174,-0.20714999999999997,False,False
-1700000.0,-200000.0,0.012453619,-0.29960000000000003,False,False
-1650000.0,-200000.0,-0.09756538,-0.375975,False,False
-1600000.0,-200000.0,-1.340394,-0.42495,False,False
-1550000.0,-200000.0,-1.3709016,-0.43934375000000003,False,False
-1500000.0,-200000.0,-0.80053246,-0.41774374999999997,False,False
-1450000.0,-200000.0,-0.2635792,-0.36475625,False,False
-1400000.0,-200000.0,-0.07241761,-0.29003125,False,False
-1350000.0,-200000.0,-0.13318671,-0.20598125,False,False
-1300000.0,-200000.0,-0.14479709,-0.12512500000000001,False,False
-1250000.0,-200000.0,-0.08405855,-0.057506249999999995,False,False
-1200000.0,-200000.0,-0.033292487,-0.0088875,False,False
-1150000.0,-200000.0,-0.008831221,0.01975,False,False
-1100000.0,-200000.0,0.004968489,0.031525,False,False
-1050000.0,-200000.0,0.0063679856,0.031968750000000004,False,False
-1000000.0,-200000.0,-0.007521295,0.02708125,False,False
-950000.0,-200000.0,-0.011387571,0.02146875,False,False
-900000.0,-200000.0,-0.009043953,0.01740625,False,False
-850000.0,-200000.0,-0.0089239,0.01475625,False,False
-800000.0,-200000.0,-0.024179721,0.0117375,False,False
-750000.0,-200000.0,-0.02900544,0.006237499999999999,False,False
-700000.0,-200000.0,-0.02825315,-0.0029875,False,False
-650000.0,-200000.0,-0.04330635,-0.015524999999999999,False,False
-600000.0,-200000.0,-0.070071235,-0.029362499999999996,False,False
-550000.0,-200000.0,-0.08628441,-0.041443749999999994,False,False
-500000.0,-200000.0,-0.03244393,-0.048818749999999994,False,False
-450000.0,-200000.0,-0.029012125,-0.04964375,False,False
-400000.0,-200000.0,-0.014670312,-0.04384375,False,False
-350000.0,-200000.0,,-0.033125,True,False
-300000.0,-200000.0,,-0.020393750000000002,True,False
-250000.0,-200000.0,,-0.00879375,True,False
-200000.0,-200000.0,,-0.0007062500000000001,True,False
-150000.0,-200000.0,,0.00286875,True,False
-100000.0,-200000.0,,0.0024500000000000004,True,False
-50000.0,-200000.0,,-0.0002562500000000001,True,False
0.0,-200000.0,,-0.0031875000000000002,True,False
50000.0,-200000.0,,-0.004625,True,False
100000.0,-200000.0,,-0.0037625000000000002,True,False
150000.0,-200000.0,,-0.0008187500000000001,True,False
200000.0,-200000.0,,0.0032,True,False
250000.0,-200000.0,,0.007025000000000001,True,False
300000.0,-200000.0,,0.009625,True,False
350000.0,-200000.0,,0.01058125,True,False
400000.0,-200000.0,0.008042436,0.01009375,False,False
450000.0,-200000.0,0.00800673,0.00880625,False,False
500000.0,-200000.0,0.005763567,0.0074,False,False
550000.0,-200000.0,0.00715089,0.00635,False,False
600000.0,-200000.0,0.0100449,0.005725000000000001,False,False
650000.0,-200000.0,0.0074609173,0.0053187500000000006,False,False
700000.0,-200000.0,0.0064652013,0.0048312500000000005,False,False
750000.0,-200000.0,0.010541079,0.00411875,False,False
800000.0,-200000.0,0.010557459,0.0033562500000000003,False,False
850000.0,-200000.0,0.009987462,0.0029375,False,False
900000.0,-200000.0,0.009151476,0.0033125,False,False
950000.0,-200000.0,0.010392607,0.0047125000000000005,False,False
1000000.0,-200000.0,0.009977921,0.0069500000000000004,False,False
1050000.0,-200000.0,0.0096997,0.009425000000000001,False,False
1100000.0,-200000.0,0.010506038,0.011300000000000001,False,False
1150000.0,-200000.0,0.011255362,0.011800000000000001,False,False
1200000.0,-200000.0,0.010609536,0.0105625,False,False
1250000.0,-200000.0,0.008483253,0.0078125,False,False
1300000.0,-200000.0,0.005612969,0.00430625,False,False
1350000.0,-200000.0,0.003652622,0.00110625,False,False
1400000.0,-200000.0,0.0034929581,-0.0008187500000000001,False,False
1450000.0,-200000.0,0.0033472201,-0.00091875,False,False
1500000.0,-200000.0,0.0022540062,0.0006812499999999999,False,False
1550000.0,-200000.0,0.0028669694,0.00328125,False,False
1600000.0,-200000.0,0.0028761895,0.005806250000000001,False,False
1650000.0,-200000.0,0.0027333498,0.00719375,False,False
1700000.0,-200000.0,0.002964087,0.006806250000000001,False,False
1750000.0,-200000.0,0.0036589382,0.0045625,False,False
1800000.0,-200000.0,0.0036741763,0.0010125,False,False
1850000.0,-200000.0,0.002243899,-0.0029187500000000003,False,False
1900000.0,-200000.0,0.00082955265,-0.006212499999999999,False,False
1950000.0,-200000.0,-5.802418e-05,-0.00815625,False,False
2000000.0,-200000.0,0.0017576943,-0.008475,False,False
2050000.0,-200000.0,0.002899155,-0.00743125,False,False
2100000.0,-200000.0,0.00031987127,-0.0056625,False,False
2150000.0,-200000.0,0.0017565865,-0.003974999999999999,False,False
2200000.0,-200000.0,0.00024237903,-0.0030375,False,False
2250000.0,-200000.0,0.005757723,-0.00325625,False,False
2300000.0,-200000.0,0.008015676,-0.004675,False,False
2350000.0,-200000.0,0.020807596,-0.0070437500000000005,False,False
2400000.0,-200000.0,0.030304851,-0.00995,False,False
2450000.0,-200000.0,0.018610854,-0.012937500000000001,False,False
2500000.0,-200000.0,-0.008864979,-0.01559375,False,False
2550000.0,-200000.0,-0.15769257,-0.01765,False,False
2600000.0,-200000.0,,,True,True
2650000.0,-200000.0,,,True,True
2700000.0,-200000.0,,,True,True
2750000.0,-200000.0,,,True,True
2800000.0,-200000.0,,,True,True
2850000.0,-200000.0,,,True,True
2900000.0,-200000.0,,,True,True
-2900000.0,-150000.0,,,True,True
-2850000.0,-150000.0,,,True,True
-2800000.0,-150000.0,,,True,True
-2750000.0,-150000.0,,,True,True
-2700000.0,-150000.0,,,True,True
-2650000.0,-150000.0,,,True,True
-2600000.0,-150000.0,,,True,True
-2550000.0,-150000.0,,,True,True
-2500000.0,-150000.0,,,True,True
-2450000.0,-150000.0,,,True,True
-2400000.0,-150000.0,,,True,True
-2350000.0,-150000.0,,,True,True
-2300000.0,-150000.0,,,True,True
-2250000.0,-150000.0,,,True,True
-2200000.0,-150000.0,,,True,True
-2150000.0,-150000.0,,,True,True
-2100000.0,-150000.0,,,True,True
-2050000.0,-150000.0,,,True,True
-2000000.0,-150000.0,,,True,True
-1950000.0,-150000.0,,,True,True
-1900000.0,-150000.0,,,True,True
-1850000.0,-150000.0,,,True,True
-1800000.0,-150000.0,0.005071747,-0.11828125,False,False
-1750000.0,-150000.0,0.032570016,-0.19985,False,False
-1700000.0,-150000.0,-0.21151793,-0.27794375000000004,False,False
-1650000.0,-150000.0,-0.5086493,-0.34115625,False,False
-1600000.0,-150000.0,-1.1992044,-0.37970624999999997,False,False
-1550000.0,-150000.0,-1.470065,-0.3875875,False,False
-1500000.0,-150000.0,-0.8631905,-0.3638875,False,False
-1450000.0,-150000.0,-0.30810454,-0.31306875,False,False
-1400000.0,-150000.0,-0.10727974,-0.243975,False,False
-1350000.0,-150000.0,-0.07353565,-0.16783125000000002,False,False
-1300000.0,-150000.0,-0.07743913,-0.09581875,False,False
-1250000.0,-150000.0,-0.040577363,-0.036775,False,False
-1200000.0,-150000.0,-0.0062731826,0.00436875,False,False
-1150000.0,-150000.0,0.009668719,0.027,False,False
-1100000.0,-150000.0,0.008698709,0.03424375,False,False
-1050000.0,-150000.0,0.011311877,0.0313875,False,False
-1000000.0,-150000.0,0.0028426724,0.024056249999999998,False,False
-950000.0,-150000.0,0.003921952,0.0166375,False,False
-900000.0,-150000.0,0.01442183,0.01129375,False,False
-850000.0,-150000.0,0.014338624,0.007943750000000001,False,False
-800000.0,-150000.0,0.021270981,0.00495625,False,False
-750000.0,-150000.0,0.0128626395,0.00030625000000000037,False,False
-700000.0,-150000.0,-0.011536772,-0.007293750000000001,False,False
-650000.0,-150000.0,-0.03562464,-0.01765,False,False
-600000.0,-150000.0,-0.046288967,-0.02909375,False,False
-550000.0,-150000.0,-0.030205145,-0.039,False,False
-500000.0,-150000.0,-0.0021515784,-0.044756250000000004,False,False
-450000.0,-150000.0,-0.008355875,-0.044706249999999996,False,False
-400000.0,-150000.0,,-0.038775,True,False
-350000.0,-150000.0,,-0.028474999999999997,True,False
-300000.0,-150000.0,,-0.016431249999999998,True,False
-250000.0,-150000.0,,-0.00549375,True,False
-200000.0,-150000.0,,0.00213125,True,False
-150000.0,-150000.0,,0.00549375,True,False
-100000.0,-150000.0,,0.0050437500000000005,True,False
-50000.0,-150000.0,,0.0023,True,False
0.0,-150000.0,,-0.0008312500000000003,True,False
50000.0,-150000.0,,-0.00275,True,False
100000.0,-150000.0,,-0.0026312500000000003,True,False
150000.0,-150000.0,,-0.00061875,True,False
200000.0,-150000.0,,0.002475,True,False
250000.0,-150000.0,,0.0055375,True,False
300000.0,-150000.0,,0.007668749999999999,True,False
350000.0,-150000.0,,0.008493750000000001,True,False
400000.0,-150000.0,,0.008150000000000001,True,False
450000.0,-150000.0,0.008365515,0.007175000000000001,False,False
500000.0,-150000.0,0.006597115,0.006087500000000001,False,False
550000.0,-150000.0,0.007964235,0.0052250000000000005,False,False
600000.0,-150000.0,0.008708771,0.004581250000000001,False,False
650000.0,-150000.0,0.008327977,0.0038875000000000003,False,False
700000.0,-150000.0,0.009240081,0.002875,False,False
750000.0,-150000.0,0.010340044,0.0014750000000000002,False,False
800000.0,-150000.0,0.010610308,-6.25e-05,False,False
850000.0,-150000.0,0.010263217,-0.001225,False,False
900000.0,-150000.0,0.010388739,-0.0014687499999999998,False,False
950000.0,-150000.0,0.011066299,-0.0004624999999999999,False,False
1000000.0,-150000.0,0.010340057,0.00166875,False,False
1050000.0,-150000.0,0.010721594,0.0043625,False,False
1100000.0,-150000.0,0.010253996,0.0067875,False,False
1150000.0,-150000.0,0.010355515,0.008118750000000001,False,False
1200000.0,-150000.0,0.009373955,0.007925,False,False
1250000.0,-150000.0,0.00789216,0.00628125,False,False
1300000.0,-150000.0,0.005470518,0.0038250000000000003,False,False
1350000.0,-150000.0,0.0034282005,0.001475,False,False
1400000.0,-150000.0,0.00225299,8.124999999999993e-05,False,False
1450000.0,-150000.0,0.0019328323,0.00013750000000000006,False,False
1500000.0,-150000.0,0.0013373927,0.0015062500000000002,False,False
1550000.0,-150000.0,0.00023315835,0.0035187499999999997,False,False
1600000.0,-150000.0,0.00066233316,0.005206250000000001,False,False
1650000.0,-150000.0,0.0006162082,0.0056375,False,False
1700000.0,-150000.0,0.0015266411,0.0043125,False,False
1750000.0,-150000.0,0.0017656763,0.00129375,False,False
1800000.0,-150000.0,0.00217354,-0.00278125,False,False
1850000.0,-150000.0,6.027478e-05,-0.00691875,False,False
1900000.0,-150000.0,0.00024814706,-0.0101125,False,False
1950000.0,-150000.0,0.0019231368,-0.01166875,False,False
2000000.0,-150000.0,0.003499689,-0.011412499999999999,False,False
2050000.0,-150000.0,0.0013808224,-0.0097,False,False
2100000.0,-150000.0,0.0016476844,-0.00725625,False,False
2150000.0,-150000.0,0.0033949467,-0.00496875,False,False
2200000.0,-150000.0,0.0019382355,-0.0035499999999999998,False,False
2250000.0,-150000.0,0.0075928383,-0.0034437499999999998,False,False
2300000.0,-150000.0,0.009500432,-0.00471875,False,False
2350000.0,-150000.0,0.020802837,-0.007175,False,False
2400000.0,-150000.0,0.024016034,-0.01044375,False,False
2450000.0,-150000.0,0.016996624,-0.014175000000000002,False,False
2500000.0,-150000.0,0.005671516,-0.01809375,False,False
2550000.0,-150000.0,-0.103356145,-0.02199375,False,False
2600000.0,-150000.0,,,True,True
2650000.0,-150000.0,,,True,True
2700000.0,-150000.0,,,True,True
2750000.0,-150000.0,,,True,True
2800000.0,-150000.0,,,True,True
2850000.0,-150000.0,,,True,True
2900000.0,-150000.0,,,True,True
-2900000.0,-100000.0,,,True,True
-2850000.0,-100000.0,,,True,True
-2800000.0,-100000.0,,,True,True
-2750000.0,-100000.0,,,True,True
-2700000.0,-100000.0,,,True,True
-2650000.0,-100000.0,,,True,True
-2600000.0,-100000.0,,,True,True
-2550000.0,-100000.0,,,True,True
-2500000.0,-100000.0,,,True,True
-2450000.0,-100000.0,,,True,True
-2400000.0,-100000.0,,,True,True
-2350000.0,-100000.0,,,True,True
-2300000.0,-100000.0,,,True,True
-2250000.0,-100000.0,,,True,True
-2200000.0,-100000.0,,,True,True
-2150000.0,-100000.0,,,True,True
-2100000.0,-100000.0,,,True,True
-2050000.0,-100000.0,,,True,True
-2000000.0,-100000.0,,,True,True
-1950000.0,-100000.0,,,True,True
-1900000.0,-100000.0,,,True,True
-1850000.0,-100000.0,,,True,True
-1800000.0,-100000.0,0.14681917,-0.12769375,False,False
-1750000.0,-100000.0,0.027548907,-0.1932625,False,False
-1700000.0,-100000.0,-0.32468575,-0.2548375,False,False
-1650000.0,-100000.0,-0.63752484,-0.30295,False,False
-1600000.0,-100000.0,-0.9937288,-0.32965625,False,False
-1550000.0,-100000.0,-1.1818879,-0.33026875,False,False
-1500000.0,-100000.0,-0.804488,-0.30448125000000004,False,False
-1450000.0,-100000.0,-0.27439815,-0.25653125,False,False
-1400000.0,-100000.0,-0.1142537,-0.1942875,False,False
-1350000.0,-100000.0,-0.073566064,-0.12753125,False,False
-1300000.0,-100000.0,-0.054613452,-0.06585625,False,False
-1250000.0,-100000.0,-0.012905385,-0.0166875,False,False
-1200000.0,-100000.0,0.0012183539,0.0160125,False,False
-1150000.0,-100000.0,0.007924609,0.032112499999999995,False,False
-1100000.0,-100000.0,0.0048903283,0.03471875,False,False
-1050000.0,-100000.0,0.014403415,0.0288125,False,False
-1000000.0,-100000.0,0.023606751,0.019612499999999998,False,False
-950000.0,-100000.0,0.029269526,0.011175000000000001,False,False
-900000.0,-100000.0,0.029342908,0.0055125,False,False
-850000.0,-100000.0,0.029349674,0.0025375000000000003,False,False
-800000.0,-100000.0,0.025968967,0.0007062500000000001,False,False
-750000.0,-100000.0,0.02802892,-0.00198125,False,False
-700000.0,-100000.0,0.020482738,-0.006925,False,False
-650000.0,-100000.0,0.0032929033,-0.01428125,False,False
-600000.0,-100000.0,-0.0047732093,-0.02280625,False,False
-550000.0,-100000.0,0.017786698,-0.030375,False,False
-500000.0,-100000.0,0.01688761,-0.0347375,False,False
-450000.0,-100000.0,0.004316796,-0.0344,False,False
-400000.0,-100000.0,,-0.0291625,True,False
-350000.0,-100000.0,,-0.020237500000000002,True,False
-300000.0,-100000.0,,-0.00981875,True,False
-250000.0,-100000.0,,-0.0003625,True,False
-200000.0,-100000.0,,0.0061875,True,False
-150000.0,-100000.0,,0.00894375,True,False
-100000.0,-100000.0,,0.00825,True,False
-50000.0,-100000.0,,0.005362500000000001,True,False
0.0,-100000.0,,0.0019625,True,False
50000.0,-100000.0,,-0.0004999999999999999,True,False
100000.0,-100000.0,,-0.0012312500000000001,True,False
150000.0,-100000.0,,-0.00025624999999999997,True,False
200000.0,-100000.0,,0.00180625,True,False
250000.0,-100000.0,,0.004037499999999999,True,False
300000.0,-100000.0,,0.00569375,True,False
350000.0,-100000.0,,0.0064125,True,False
400000.0,-100000.0,,0.006293750000000001,True,False
450000.0,-100000.0,0.007302145,0.00569375,False,False
500000.0,-100000.0,0.008070895,0.005006249999999999,False,False
550000.0,-100000.0,0.008876748,0.0044,False,False
600000.0,-100000.0,0.008264709,0.0037874999999999996,False,False
650000.0,-100000.0,0.008253744,0.00289375,False,False
700000.0,-100000.0,0.009339326,0.00146875,False,False
750000.0,-100000.0,0.009313834,-0.0004874999999999999,False,False
800000.0,-100000.0,0.010349789,-0.0026624999999999995,False,False
850000.0,-100000.0,0.010396212,-0.004475,False,False
900000.0,-100000.0,0.010846382,-0.0053125,False,False
950000.0,-100000.0,0.0113621475,-0.00479375,False,False
1000000.0,-100000.0,0.010819393,-0.0029750000000000006,False,False
1050000.0,-100000.0,0.0104964385,-0.00034375000000000025,False,False
1100000.0,-100000.0,0.009528267,0.0023,False,False
1150000.0,-100000.0,0.00912976,0.00415625,False,False
1200000.0,-100000.0,0.007550716,0.004725,False,False
1250000.0,-100000.0,0.00496326,0.004,False,False
1300000.0,-100000.0,0.0033045642,0.0024500000000000004,False,False
1350000.0,-100000.0,0.0019587579,0.0008312500000000001,False,False
1400000.0,-100000.0,0.00084342243,-0.00013125000000000005,False,False
1450000.0,-100000.0,0.00058033626,-6.874999999999998e-05,False,False
1500000.0,-100000.0,0.00028552915,0.00090625,False,False
1550000.0,-100000.0,-0.00088568695,0.0022,False,False
1600000.0,-100000.0,-0.0018982332,0.0029874999999999997,False,False
1650000.0,-100000.0,-0.0012727209,0.0025375,False,False
1700000.0,-100000.0,-0.0007854102,0.0005062500000000001,False,False
1750000.0,-100000.0,0.0006057932,-0.00288125,False,False
1800000.0,-100000.0,0.00031501512,-0.0069375,False,False
1850000.0,-100000.0,-0.000512237,-0.010675,False,False
1900000.0,-100000.0,-0.0011434635,-0.01316875,False,False
1950000.0,-100000.0,0.0030354804,-0.01384375,False,False
2000000.0,-100000.0,0.0039708414,-0.0126875,False,False
2050000.0,-100000.0,0.003209229,-0.01015,False,False
2100000.0,-100000.0,0.004014551,-0.0070625,False,False
2150000.0,-100000.0,0.006137711,-0.00431875,False,False
2200000.0,-100000.0,0.008302721,-0.00264375,False,False
2250000.0,-100000.0,0.010998999,-0.0024500000000000004,False,False
2300000.0,-100000.0,0.01662774,-0.00378125,False,False
2350000.0,-100000.0,0.017779266,-0.00645,False,False
2400000.0,-100000.0,0.022471776,-0.010150000000000001,False,False
